DBN,School Name,Cohort Year,Local Pct of grads
28Q620,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,2007,4.00%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2001,3.30%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2001,4.30%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2001,5.30%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2002,31.80%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2002,32.90%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2002,32.40%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2003,0.00%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2003,2.20%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2003,2.20%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2004,1.20%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2004,2.30%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2004,2.30%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2005,2.90%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2005,2.90%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2005,2.90%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2005,4.70%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2006,0.90%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2006,0.90%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2006,1.80%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2006,1.80%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2007,1.10%
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,2007,1.00%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2002,1.30%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2002,3.40%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2002,3.30%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2003,1.10%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2003,1.00%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2003,1.00%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2004,0.00%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2004,0.00%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2004,0.00%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2005,0.00%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2005,0.00%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2005,0.00%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2005,0.00%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2006,0.00%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2006,0.00%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2006,0.00%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2006,0.00%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2007,0.00%
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,2007,0.00%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2002,s
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2002,s
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2002,s
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2003,39.40%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2003,50.00%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2003,51.80%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2004,36.10%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2004,41.70%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2004,44.10%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2005,19.50%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2005,25.30%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2005,28.70%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2005,29.50%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2006,27.10%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2006,32.00%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2006,35.20%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2006,36.40%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2007,28.30%
28Q690,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,2007,29.40%
28Q896,YOUNG WOMEN'S LEADERSHIP SCHOOL OF QUEENS,2007,9.80%
28Q896,YOUNG WOMEN'S LEADERSHIP SCHOOL OF QUEENS,2007,14.80%
29Q248,QUEENS PREPARATORY ACADEMY,2003,s
29Q248,QUEENS PREPARATORY ACADEMY,2003,s
29Q248,QUEENS PREPARATORY ACADEMY,2003,s
29Q248,QUEENS PREPARATORY ACADEMY,2004,s
29Q248,QUEENS PREPARATORY ACADEMY,2004,s
29Q248,QUEENS PREPARATORY ACADEMY,2004,s
29Q248,QUEENS PREPARATORY ACADEMY,2005,6.80%
29Q248,QUEENS PREPARATORY ACADEMY,2005,12.70%
29Q248,QUEENS PREPARATORY ACADEMY,2005,13.60%
29Q248,QUEENS PREPARATORY ACADEMY,2005,13.60%
29Q248,QUEENS PREPARATORY ACADEMY,2006,23.50%
29Q248,QUEENS PREPARATORY ACADEMY,2006,26.40%
29Q248,QUEENS PREPARATORY ACADEMY,2006,28.90%
29Q248,QUEENS PREPARATORY ACADEMY,2006,28.90%
29Q248,QUEENS PREPARATORY ACADEMY,2007,15.00%
29Q248,QUEENS PREPARATORY ACADEMY,2007,18.80%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2004,s
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2004,s
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2004,s
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2005,9.50%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2005,11.60%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2005,14.90%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2005,18.40%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2006,17.30%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2006,17.00%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2006,19.60%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2006,19.60%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2007,23.30%
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL,2007,28.60%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2003,s
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2003,s
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2003,s
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2004,55.20%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2004,61.30%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2004,61.70%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2005,1.40%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2005,11.70%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2005,17.40%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2005,20.20%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2006,20.00%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2006,22.40%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2006,20.50%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2006,20.50%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2007,16.70%
29Q265,EXCELSIOR PREPARATORTY HIGH SCHOOL,2007,16.70%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2001,0.00%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2001,0.00%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2001,0.00%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2002,14.30%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2002,25.70%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2002,25.70%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2003,25.90%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2003,38.20%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2003,40.50%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2004,28.60%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2004,34.70%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2004,34.00%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2005,11.10%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2005,15.00%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2005,13.80%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2005,13.60%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2006,6.20%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2006,10.20%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2006,11.00%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2006,10.90%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2007,4.90%
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,2007,6.60%
29Q283,PREPARATORY ACADEMY FOR WRITERS,2005,s
29Q283,PREPARATORY ACADEMY FOR WRITERS,2005,s
29Q283,PREPARATORY ACADEMY FOR WRITERS,2006,57.10%
29Q283,PREPARATORY ACADEMY FOR WRITERS,2006,58.60%
29Q283,PREPARATORY ACADEMY FOR WRITERS,2006,60.00%
29Q283,PREPARATORY ACADEMY FOR WRITERS,2006,60.00%
29Q283,PREPARATORY ACADEMY FOR WRITERS,2007,26.50%
29Q283,PREPARATORY ACADEMY FOR WRITERS,2007,33.30%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2001,75.20%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2001,82.10%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2001,82.80%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2002,82.90%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2002,87.30%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2002,88.00%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2003,89.50%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2003,91.10%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2003,91.10%
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2004,s
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2004,s
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2004,s
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2005,s
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2005,s
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2005,s
29Q420,SPRINGFIELD GARDENS HIGH SCHOOL,2005,s
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2001,24.10%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2001,30.30%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2001,32.30%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2002,27.90%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2002,33.30%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2002,34.30%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2003,26.60%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2003,31.30%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2003,31.30%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2004,23.20%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2004,26.90%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2004,28.40%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2005,31.10%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2005,32.30%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2005,35.20%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2005,36.10%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2006,21.90%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2006,25.60%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2006,29.90%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2006,29.90%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2007,13.60%
29Q492,MATH/SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS,2007,16.00%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2001,25.50%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2001,26.70%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2001,27.90%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2002,21.80%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2002,27.30%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2002,27.30%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2003,21.30%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2003,22.60%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2003,23.40%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2004,24.40%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2004,25.00%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2004,26.00%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2005,10.30%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2005,11.00%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2005,10.70%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2005,10.70%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2006,15.30%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2006,18.50%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2006,20.90%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2006,22.30%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2007,17.70%
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",2007,21.70%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2001,7.00%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2001,15.70%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2001,20.00%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2002,11.60%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2002,20.70%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2002,24.60%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2003,37.20%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2003,47.80%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2003,50.00%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2004,50.90%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2004,54.70%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2004,56.90%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2005,37.50%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2005,36.50%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2005,38.60%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2005,40.30%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2006,36.50%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2006,40.70%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2006,47.90%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2006,49.30%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2007,24.60%
29Q496,BUSINESS/COMPUTER APPLICATIONS & ENTREPRENEURSHIP,2007,22.40%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2001,48.40%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2001,48.90%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2001,53.80%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2002,33.90%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2002,43.40%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2002,42.90%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2003,14.80%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2003,23.10%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2003,25.00%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2004,15.10%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2004,18.30%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2004,21.00%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2005,20.70%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2005,20.20%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2005,19.80%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2005,19.80%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2006,15.30%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2006,16.00%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2006,19.00%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2006,19.80%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2007,10.40%
29Q498,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,2007,13.30%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2001,32.30%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2001,40.70%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2001,42.70%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2002,27.80%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2002,34.80%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2002,37.60%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2003,16.70%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2003,23.70%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2003,25.90%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2004,25.90%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2004,33.50%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2004,35.50%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2005,16.40%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2005,20.60%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2005,24.50%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2005,25.90%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2006,17.40%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2006,19.00%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2006,22.00%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2006,22.40%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2007,11.30%
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,2007,12.70%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2001,14.50%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2001,22.00%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2001,23.20%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2002,9.00%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2002,15.30%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2002,16.50%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2003,12.70%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2003,17.40%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2003,18.60%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2004,13.10%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2004,15.80%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2004,15.80%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2005,9.30%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2005,10.90%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2005,14.20%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2005,16.20%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2006,11.00%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2006,12.20%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2006,14.50%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2006,15.50%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2007,7.40%
30Q450,LONG ISLAND CITY HIGH SCHOOL,2007,10.20%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2001,15.00%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2001,19.70%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2001,21.90%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2002,9.40%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2002,12.50%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2002,12.40%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2003,11.50%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2003,11.70%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2003,11.60%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2004,3.50%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2004,3.50%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2004,3.50%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2005,7.10%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2005,7.00%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2005,7.50%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2005,8.60%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2006,6.20%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2006,6.10%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2006,6.70%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2006,6.70%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2007,4.10%
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,2007,5.50%
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,2001,s
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,2001,s
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,2001,s
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,2002,s
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,2002,s
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,2002,s
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,2003,11.60%
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,2003,16.10%
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,2003,17.80%
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,2004,9.00%
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,2004,13.90%
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,2004,15.50%
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,2005,15.30%
