DBN,School Name,Total Grads Pct of cohort
20K485,HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOL,84.50%
20K485,HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOL,85.60%
20K485,HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOL,75.80%
20K485,HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOL,78.10%
20K485,HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOL,84.20%
20K485,HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOL,84.50%
20K485,HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOL,78.50%
20K485,HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOL,79.80%
20K490,FORT HAMILTON HIGH SCHOOL,53.00%
20K490,FORT HAMILTON HIGH SCHOOL,62.10%
20K490,FORT HAMILTON HIGH SCHOOL,65.20%
20K490,FORT HAMILTON HIGH SCHOOL,50.60%
20K490,FORT HAMILTON HIGH SCHOOL,61.20%
20K490,FORT HAMILTON HIGH SCHOOL,65.30%
20K490,FORT HAMILTON HIGH SCHOOL,53.10%
20K490,FORT HAMILTON HIGH SCHOOL,64.00%
20K490,FORT HAMILTON HIGH SCHOOL,67.30%
20K490,FORT HAMILTON HIGH SCHOOL,57.80%
20K490,FORT HAMILTON HIGH SCHOOL,68.40%
20K490,FORT HAMILTON HIGH SCHOOL,71.50%
20K490,FORT HAMILTON HIGH SCHOOL,60.20%
20K490,FORT HAMILTON HIGH SCHOOL,64.70%
20K490,FORT HAMILTON HIGH SCHOOL,69.90%
20K490,FORT HAMILTON HIGH SCHOOL,71.30%
20K490,FORT HAMILTON HIGH SCHOOL,65.90%
20K490,FORT HAMILTON HIGH SCHOOL,71.60%
20K490,FORT HAMILTON HIGH SCHOOL,73.20%
20K490,FORT HAMILTON HIGH SCHOOL,74.30%
20K490,FORT HAMILTON HIGH SCHOOL,64.70%
20K490,FORT HAMILTON HIGH SCHOOL,70.30%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,35.90%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,52.70%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,56.80%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,44.10%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,59.10%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,63.00%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,45.70%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,59.60%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,63.20%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,48.10%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,59.90%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,65.70%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,48.10%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,52.00%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,63.80%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,67.20%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,52.70%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,56.20%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,64.00%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,65.50%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,55.10%
20K505,FRANKLIN D ROOSEVELT HIGH SCHOOL,59.20%
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,94.70%
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,94.70%
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,85.90%
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,88.70%
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,43.70%
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,49.30%
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,60.80%
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,63.50%
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,37.10%
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,48.40%
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,s
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,s
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,s
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,s
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,s
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,s
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,71.70%
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,73.90%
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,82.40%
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,83.50%
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,62.80%
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,64.60%
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,73.70%
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,73.70%
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,63.20%
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,67.50%
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,s
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,s
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,s
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,81.50%
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,81.50%
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,89.80%
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,91.50%
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,75.40%
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,78.50%
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,84.40%
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,85.90%
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,64.40%
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,66.10%
21K400,LAFAYETTE HIGH SCHOOL,34.90%
21K400,LAFAYETTE HIGH SCHOOL,46.10%
21K400,LAFAYETTE HIGH SCHOOL,49.90%
21K400,LAFAYETTE HIGH SCHOOL,37.20%
21K400,LAFAYETTE HIGH SCHOOL,48.00%
21K400,LAFAYETTE HIGH SCHOOL,51.80%
21K400,LAFAYETTE HIGH SCHOOL,34.70%
21K400,LAFAYETTE HIGH SCHOOL,47.60%
21K400,LAFAYETTE HIGH SCHOOL,53.20%
21K400,LAFAYETTE HIGH SCHOOL,42.20%
21K400,LAFAYETTE HIGH SCHOOL,55.30%
21K400,LAFAYETTE HIGH SCHOOL,58.50%
21K400,LAFAYETTE HIGH SCHOOL,45.30%
21K400,LAFAYETTE HIGH SCHOOL,51.40%
21K400,LAFAYETTE HIGH SCHOOL,60.80%
21K400,LAFAYETTE HIGH SCHOOL,63.70%
21K400,LAFAYETTE HIGH SCHOOL,47.70%
21K400,LAFAYETTE HIGH SCHOOL,47.70%
21K400,LAFAYETTE HIGH SCHOOL,47.00%
21K400,LAFAYETTE HIGH SCHOOL,47.00%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,49.90%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,59.90%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,64.60%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,46.80%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,62.90%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,65.60%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,55.10%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,65.40%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,67.50%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,45.10%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,56.50%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,60.30%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,57.70%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,61.30%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,70.10%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,74.60%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,57.10%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,62.30%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,71.60%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,72.40%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,58.40%
21K410,ABRAHAM LINCOLN HIGH SCHOOL,63.70%
21K525,EDWARD R MURROW HIGH SCHOOL,67.80%
21K525,EDWARD R MURROW HIGH SCHOOL,74.00%
21K525,EDWARD R MURROW HIGH SCHOOL,76.10%
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,s
21K525,EDWARD R MURROW HIGH SCHOOL,69.30%
21K525,EDWARD R MURROW HIGH SCHOOL,77.60%
21K525,EDWARD R MURROW HIGH SCHOOL,80.00%
21K525,EDWARD R MURROW HIGH SCHOOL,65.60%
21K525,EDWARD R MURROW HIGH SCHOOL,75.90%
21K525,EDWARD R MURROW HIGH SCHOOL,78.30%
21K525,EDWARD R MURROW HIGH SCHOOL,72.90%
21K525,EDWARD R MURROW HIGH SCHOOL,81.20%
21K525,EDWARD R MURROW HIGH SCHOOL,82.60%
21K525,EDWARD R MURROW HIGH SCHOOL,69.50%
21K525,EDWARD R MURROW HIGH SCHOOL,73.80%
21K525,EDWARD R MURROW HIGH SCHOOL,80.60%
21K525,EDWARD R MURROW HIGH SCHOOL,82.60%
21K525,EDWARD R MURROW HIGH SCHOOL,74.80%
21K525,EDWARD R MURROW HIGH SCHOOL,77.50%
21K525,EDWARD R MURROW HIGH SCHOOL,82.70%
21K525,EDWARD R MURROW HIGH SCHOOL,84.00%
21K525,EDWARD R MURROW HIGH SCHOOL,71.90%
21K525,EDWARD R MURROW HIGH SCHOOL,76.20%
21K540,JOHN DEWEY HIGH SCHOOL,56.70%
21K540,JOHN DEWEY HIGH SCHOOL,70.40%
21K540,JOHN DEWEY HIGH SCHOOL,73.50%
21K540,JOHN DEWEY HIGH SCHOOL,52.30%
21K540,JOHN DEWEY HIGH SCHOOL,64.40%
21K540,JOHN DEWEY HIGH SCHOOL,68.10%
21K540,JOHN DEWEY HIGH SCHOOL,53.40%
21K540,JOHN DEWEY HIGH SCHOOL,64.30%
21K540,JOHN DEWEY HIGH SCHOOL,68.90%
21K540,JOHN DEWEY HIGH SCHOOL,51.20%
21K540,JOHN DEWEY HIGH SCHOOL,66.30%
21K540,JOHN DEWEY HIGH SCHOOL,71.70%
21K540,JOHN DEWEY HIGH SCHOOL,55.70%
21K540,JOHN DEWEY HIGH SCHOOL,59.20%
21K540,JOHN DEWEY HIGH SCHOOL,69.30%
21K540,JOHN DEWEY HIGH SCHOOL,73.10%
21K540,JOHN DEWEY HIGH SCHOOL,57.50%
21K540,JOHN DEWEY HIGH SCHOOL,62.90%
21K540,JOHN DEWEY HIGH SCHOOL,68.50%
21K540,JOHN DEWEY HIGH SCHOOL,69.30%
21K540,JOHN DEWEY HIGH SCHOOL,61.70%
21K540,JOHN DEWEY HIGH SCHOOL,66.00%
21K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,s
21K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,s
21K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,s
21K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,s
21K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,78.40%
21K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,78.40%
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,s
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,s
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,s
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,s
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,s
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,s
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,s
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,s
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,s
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,s
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,s
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,37.10%
21K572,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADER,40.00%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,38.00%
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,s
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,50.90%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,54.00%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,40.50%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,49.80%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,54.50%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,41.90%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,55.30%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,57.80%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,46.40%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,55.80%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,63.00%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,43.70%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,50.20%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,60.70%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,65.20%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,42.30%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,51.20%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,58.50%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,59.60%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,46.10%
21K620,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIG,50.40%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,61.40%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,67.40%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,68.20%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,60.50%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,68.50%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,72.60%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,59.60%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,71.90%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,71.20%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,56.70%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,66.70%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,69.50%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,60.40%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,64.90%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,70.60%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,73.10%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,67.90%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,69.30%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,74.50%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,74.50%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,66.10%
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,72.30%
21K728,LIBERATION DIPLOMA PLUS,s
21K728,LIBERATION DIPLOMA PLUS,s
21K728,LIBERATION DIPLOMA PLUS,s
21K728,LIBERATION DIPLOMA PLUS,s
21K728,LIBERATION DIPLOMA PLUS,s
21K728,LIBERATION DIPLOMA PLUS,s
21K728,LIBERATION DIPLOMA PLUS,4.00%
21K728,LIBERATION DIPLOMA PLUS,51.70%
21K728,LIBERATION DIPLOMA PLUS,80.60%
21K728,LIBERATION DIPLOMA PLUS,36.60%
21K728,LIBERATION DIPLOMA PLUS,45.10%
21K728,LIBERATION DIPLOMA PLUS,59.30%
21K728,LIBERATION DIPLOMA PLUS,67.40%
21K728,LIBERATION DIPLOMA PLUS,26.20%
21K728,LIBERATION DIPLOMA PLUS,30.80%
21K728,LIBERATION DIPLOMA PLUS,53.10%
29Q283,PREPARATORY ACADEMY FOR WRITERS,s
21K728,LIBERATION DIPLOMA PLUS,58.00%
21K728,LIBERATION DIPLOMA PLUS,23.70%
21K728,LIBERATION DIPLOMA PLUS,28.90%
22K405,MIDWOOD HIGH SCHOOL,78.40%
22K405,MIDWOOD HIGH SCHOOL,86.70%
22K405,MIDWOOD HIGH SCHOOL,87.90%
22K405,MIDWOOD HIGH SCHOOL,82.50%
22K405,MIDWOOD HIGH SCHOOL,89.60%
22K405,MIDWOOD HIGH SCHOOL,91.30%
22K405,MIDWOOD HIGH SCHOOL,78.00%
22K405,MIDWOOD HIGH SCHOOL,86.90%
22K405,MIDWOOD HIGH SCHOOL,89.60%
22K405,MIDWOOD HIGH SCHOOL,79.40%
22K405,MIDWOOD HIGH SCHOOL,89.60%
22K405,MIDWOOD HIGH SCHOOL,91.10%
22K405,MIDWOOD HIGH SCHOOL,82.20%
22K405,MIDWOOD HIGH SCHOOL,86.50%
22K405,MIDWOOD HIGH SCHOOL,90.50%
22K405,MIDWOOD HIGH SCHOOL,93.00%
22K405,MIDWOOD HIGH SCHOOL,86.80%
22K405,MIDWOOD HIGH SCHOOL,92.10%
22K405,MIDWOOD HIGH SCHOOL,94.60%
22K405,MIDWOOD HIGH SCHOOL,95.10%
22K405,MIDWOOD HIGH SCHOOL,82.80%
22K405,MIDWOOD HIGH SCHOOL,86.90%
22K425,JAMES MADISON HIGH SCHOOL,62.80%
22K425,JAMES MADISON HIGH SCHOOL,70.60%
22K425,JAMES MADISON HIGH SCHOOL,71.90%
22K425,JAMES MADISON HIGH SCHOOL,63.60%
22K425,JAMES MADISON HIGH SCHOOL,71.20%
22K425,JAMES MADISON HIGH SCHOOL,72.80%
22K425,JAMES MADISON HIGH SCHOOL,64.00%
22K425,JAMES MADISON HIGH SCHOOL,72.50%
22K425,JAMES MADISON HIGH SCHOOL,74.30%
22K425,JAMES MADISON HIGH SCHOOL,66.00%
22K425,JAMES MADISON HIGH SCHOOL,73.80%
22K425,JAMES MADISON HIGH SCHOOL,76.10%
22K425,JAMES MADISON HIGH SCHOOL,65.80%
22K425,JAMES MADISON HIGH SCHOOL,70.70%
22K425,JAMES MADISON HIGH SCHOOL,73.80%
22K425,JAMES MADISON HIGH SCHOOL,75.50%
22K425,JAMES MADISON HIGH SCHOOL,66.30%
22K425,JAMES MADISON HIGH SCHOOL,70.40%
22K425,JAMES MADISON HIGH SCHOOL,75.70%
22K425,JAMES MADISON HIGH SCHOOL,77.10%
22K425,JAMES MADISON HIGH SCHOOL,65.80%
22K425,JAMES MADISON HIGH SCHOOL,73.70%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,46.00%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,57.90%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,61.90%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,47.80%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,59.40%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,63.40%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,48.10%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,61.10%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,63.40%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,49.70%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,60.90%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,63.90%
29Q283,PREPARATORY ACADEMY FOR WRITERS,s
22K495,SHEEPSHEAD BAY HIGH SCHOOL,52.80%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,56.60%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,60.60%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,63.60%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,57.90%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,63.70%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,67.90%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,68.60%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,56.70%
22K495,SHEEPSHEAD BAY HIGH SCHOOL,62.50%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,73.80%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,84.90%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,87.80%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,78.90%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,88.90%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,89.50%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,82.80%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,90.20%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,90.20%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,83.80%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,88.20%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,89.00%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,84.50%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,86.40%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,88.80%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,91.60%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,96.40%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,97.20%
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,35.50%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,97.60%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,97.60%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,95.80%
22K535,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,95.80%
22K555,BROOKLYN COLLEGE ACADEMY,84.30%
22K555,BROOKLYN COLLEGE ACADEMY,93.40%
22K555,BROOKLYN COLLEGE ACADEMY,95.00%
22K555,BROOKLYN COLLEGE ACADEMY,86.40%
22K555,BROOKLYN COLLEGE ACADEMY,92.00%
22K555,BROOKLYN COLLEGE ACADEMY,92.80%
22K555,BROOKLYN COLLEGE ACADEMY,86.20%
22K555,BROOKLYN COLLEGE ACADEMY,94.20%
22K555,BROOKLYN COLLEGE ACADEMY,95.00%
22K555,BROOKLYN COLLEGE ACADEMY,94.20%
22K555,BROOKLYN COLLEGE ACADEMY,97.50%
22K555,BROOKLYN COLLEGE ACADEMY,97.50%
22K555,BROOKLYN COLLEGE ACADEMY,95.20%
22K555,BROOKLYN COLLEGE ACADEMY,96.00%
22K555,BROOKLYN COLLEGE ACADEMY,96.70%
22K555,BROOKLYN COLLEGE ACADEMY,97.60%
22K555,BROOKLYN COLLEGE ACADEMY,95.80%
22K555,BROOKLYN COLLEGE ACADEMY,96.70%
22K555,BROOKLYN COLLEGE ACADEMY,98.30%
22K555,BROOKLYN COLLEGE ACADEMY,98.30%
22K555,BROOKLYN COLLEGE ACADEMY,98.70%
22K555,BROOKLYN COLLEGE ACADEMY,98.70%
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,3.30%
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,14.00%
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,35.30%
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,7.90%
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,61.80%
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,s
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,s
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,s
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,s
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,s
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,s
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,s
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,s
22K585,BROOKLYN COMPREHENSIVE NIGHT HIG,s
23K271,JOHN M. COLEMAN SCHOOL,s
23K271,JOHN M. COLEMAN SCHOOL,s
23K271,JOHN M. COLEMAN SCHOOL,s
23K271,JOHN M. COLEMAN SCHOOL,s
23K271,JOHN M. COLEMAN SCHOOL,s
23K271,JOHN M. COLEMAN SCHOOL,s
23K271,JOHN M. COLEMAN SCHOOL,s
23K271,JOHN M. COLEMAN SCHOOL,s
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,s
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,s
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,s
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,s
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,s
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,s
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,76.90%
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,80.00%
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,83.10%
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,67.70%
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,79.00%
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,83.60%
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,88.50%
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,62.90%
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,68.60%
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,76.80%
29Q283,PREPARATORY ACADEMY FOR WRITERS,s
23K493,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,78.30%
